title,description,genre,website_url,image_url,description_length,id,k_means_cluster
The Making Of The Penguin King With David Attenborough,"A behind-the-scenes look at the documentary which follows a lone penguin's battle to survive, find love and raise a family in unforgiving Antarctic conditions.","Documentary, Family",https://iview.abc.net.au/show/making-of-the-penguin-king-with-david-attenborough/video/ZW2596A001S00,https://cdn.iview.abc.net.au/thumbs/i/zw/ZW2596A001S00_5fd9a30dc98d4_1920.jpg,24,587,2
Man Up,"Radio star, Gus Worland, is on a mission to break the silence around male suicide. But first, he has to challenge our ideas about what it means to be an Aussie man. ",Documentary,https://iview.abc.net.au/show/man-up,https://cdn.iview.abc.net.au/thumbs/i/do/DO1504H_5c4124e92aee3_1280.jpg,32,588,3
Managing Populations,"A series looking at two case studies into the causes, impacts and challenges presented by large youthful populations in the Gambia, and a large ageing population in the UK. Stage 5 Geography",Education,https://iview.abc.net.au/show/managing-populations,https://cdn.iview.abc.net.au/thumbs/i/zw/ZW1136A_591cf6a4bc298.jpg,32,589,14
Manhunt,"Based on the true story that kept Britain on the edge their seats and defined a detective's career. DCI Colin Sutton is called to a brutal scene where a young woman's body is found, with no forensics, motive or witnesses.",Drama,https://iview.abc.net.au/show/manhunt,https://cdn.iview.abc.net.au/thumbs/i/zw/ZW2969A_60aaf98d3a76f_1920.jpg,40,590,0
Maralinga Tjarutja,"The Maralinga people survive aggressive colonisation, including dispossession to enable atomic testing, and through their tenacious spirit and cultural strength fight to retain their country.",Documentary,https://iview.abc.net.au/show/maralinga-tjarutja/video/IP1903S001S00,https://cdn.iview.abc.net.au/thumbs/i/ip/IP1903S001S00_5eba31c86de8b.jpg,25,591,3
Mark Seymour And The Undertow: Slow Dawn Live,"Hunters & Collectors' frontman Mark Seymour presents the 'Undertow', playing songs from the world tour, recorded live on the floor of the Forum in the heart of Melbourne, Australia.",Arts and culture,https://iview.abc.net.au/show/mark-seymour-and-the-undertow-slow-dawn-live/video/ZW3123A001S00,https://cdn.iview.abc.net.au/thumbs/i/zw/ZW3123A001S00_616e4ec60890d.jpg,29,592,13
Marking Time,"Eighteen-year-old, Hal finds himself falling in love with young Afghan refugee, Randa. However, a shift in his town's views on refugees threatens to tear them apart.",Drama,https://iview.abc.net.au/show/marking-time,https://cdn.iview.abc.net.au/thumbs/i/dr/DR0204H_60d18467612b7_1920.jpg,26,593,5
MathXplosion,"In each entertaining and funny math-short, 'mathemagician' Eric shares secrets from the not-so-hidden world of math, such as measuring the height of a tree using your thumb! But make no mistake, it's not magic, it's math! Stages 1-3 Maths",Education,https://iview.abc.net.au/show/mathxplosion,https://cdn.iview.abc.net.au/thumbs/i/zw/ZW1646A_5b4d88792848e.jpg,39,594,11
Matilda And The Ramsay Bunch,"Matilda and the Ramsay Bunch are in Los Angeles and Cornwall for a fun packed summer of incredible challenges, Hollywood stars and Tilly's delicious recipes - holiday heaven!",Family,https://iview.abc.net.au/show/matilda-and-the-ramsay-bunch,https://cdn.iview.abc.net.au/thumbs/i/zw/ZW1882A_5d520c487e130.jpg,28,595,2
Media Bites,"Paul Barry presents the show that casts a critical eye over the media industry, watching the watchers and commenting on all forms of media, spin and communications.",News and current affairs,https://iview.abc.net.au/show/media-bites,https://cdn.iview.abc.net.au/thumbs/i/fr/FR2135H_61e778653c0b5_1280.jpg,27,596,4
Media Watch,"Everybody loves it until they're on it! Australia's leading forum for media analysis and critique, we have been exposing conflicts of interest, journalistic deceit, misrepresentation, manipulation and plagiarism since 1989.",News and current affairs,https://iview.abc.net.au/show/media-watch,https://cdn.iview.abc.net.au/thumbs/i/fa/FA2135H_61fcab015a7fb_3600.jpg,30,597,4
Meet The Mavericks,"A five-part series featuring iconic artists, performers, cultural leaders and all round troublemakers. Each episode brings together two creative talents for an inspiring conversation about how they see the world.",Arts and culture,https://iview.abc.net.au/show/meet-the-mavericks,https://cdn.iview.abc.net.au/thumbs/i/ac/AC1619H_61395f10a78d9_1920.jpg,30,598,13
Melbourne Comedy Festival,"After a less-than-hilarious 2020, the Melbourne International Comedy Festival will be back, delivering COVIDSafe laughs and comedy good-times to Melburnians and the world.",Comedy,https://iview.abc.net.au/show/melbourne-comedy-festival,https://cdn.iview.abc.net.au/thumbs/i/le/LE2016H_60582314778cd_1280.jpg,23,599,1
The Men Who Stare At Goats,"A struggling reporter in Iraq gets the scoop of a lifetime when he meets Lyn Cassady, a man who claims to be from a unit of psychic soldiers who have been reactivated for duty.","Comedy, Movies",https://iview.abc.net.au/show/men-who-stare-at-goats/video/ZW3015A001S00,https://cdn.iview.abc.net.au/thumbs/i/zw/ZW3015A001S00_60c14f4b15b56_1920.jpg,34,600,0
The Merry Widow,"The Merry Widow is a lively tale of love, money and class, plays out against the glitter and opulence of the belle epoque. Commissioned and performed by The Australian Ballet. Music performed by Opera Australia Orchestra.",Arts and culture,https://iview.abc.net.au/show/merry-widow/video/ZW2295A001S00,https://cdn.iview.abc.net.au/thumbs/i/zw/ZW2295A001S00_60765708c363e_1920.jpg,36,601,13
Midsomer Murders: 20th Anniversary Special,"Presented by John Nettles, the original DCI Barnaby, this anniversary special features stars past and present discussing the peculiar quirks of the delightful yet deadly county.","Documentary, Drama",https://iview.abc.net.au/show/midsomer-murders-20th-anniversary-special/video/ZW2985A001S00,https://cdn.iview.abc.net.au/thumbs/i/zw/ZW2985A001S00_610a1bbe68516_1920.jpg,26,602,1
Midsomer Murders,DCI John Barnaby and DS Jamie Winter investigate an urban myth turned deadly and a series of suspicious deaths within a postoperative rehab club.,Drama,https://iview.abc.net.au/show/midsomer-murders,https://cdn.iview.abc.net.au/thumbs/i/zw/ZW2986A_60dd4cc45e310_1920.jpg,24,603,6
Mikki vs the World,"Mikki vs the World explores the wonderful, on one hand, and confusing on the other, mental health and brain development of Australian adolescents.",Education,https://iview.abc.net.au/show/mikki-vs-the-world,https://cdn.iview.abc.net.au/thumbs/i/ck/CK2068H_6087a0a80abb6.jpg,23,604,2
The Mindfulness Tool Kit,"In this series, we take a good look at the parts of the brain that relate to mindfulness and practice mindful techniques that help us to feel happier, reflective and more productive. Stage 3 PDHPE",Education,https://iview.abc.net.au/show/mindfulness-tool-kit,https://cdn.iview.abc.net.au/thumbs/i/ck/CK1898V_5bba87dea815d_1280.jpg,35,605,11
Minibeast Heroes,Minibeasts Heroes is an animated series that takes you up close and personal with six Aussie bugs to show you how they save the world. Early Stage 1 and Stage 1 Science and Technology,Education,https://iview.abc.net.au/show/minibeast-heroes,https://cdn.iview.abc.net.au/thumbs/i/ed/ED1700V_5a712d2a5e844_1280.jpg,34,606,11
Miriam & Alan: Lost In Scotland,"Miriam Margolyes and Alan Cumming roll back the decades and return to their Scottish roots. Part rediscovery, part revelation and always a total riot.","Documentary, Lifestyle",https://iview.abc.net.au/show/miriam-and-alan-lost-in-scotland,https://cdn.iview.abc.net.au/thumbs/i/zw/ZW3100A_61d3b7fe84068.jpg,24,607,1
Miriam Margolyes Almost Australian,A revealing documentary series; following celebrated film and television star Miriam Margolyes as she embarks on an epic two-month journey across the nation to discover what it means to be Australian today.,Documentary,https://iview.abc.net.au/show/miriam-margolyes-almost-australian,https://cdn.iview.abc.net.au/thumbs/i/do/DO1902H_5eab6915e6096.jpg,32,608,13
Miss Fisher's Murder Mysteries,"Set in 1920's Melbourne, this compelling crime-drama follows Miss Phyrne Fisher as she solves crime and fights injustice with her pearl handled pistol and her dagger sharp wit.",Drama,https://iview.abc.net.au/show/miss-fisher-s-murder-mysteries,https://cdn.iview.abc.net.au/thumbs/i/dr/DR1022V_5aebeaf92e8f4_1280.jpg,28,609,5
The Missing,"When five year-old Oliver disappears while on holiday in France, it sets off a manhunt that will last for years and years to come. The Missing takes you inside the mind of a father, Tony, desperate to find his lost son.",Drama,https://iview.abc.net.au/show/missing,https://cdn.iview.abc.net.au/thumbs/i/zw/ZW2631A_6018e17c20fcf_1920.jpg,41,610,0
Mission Songs Project,"Jessie Lloyd's Mission Songs Project revives songs from Australian Aboriginal missions. The songs, blending Western and Aboriginal song traditions are a reminder Indigenous culture is continually adapting and breathing.",Arts and culture,https://iview.abc.net.au/show/mission-songs-project,https://cdn.iview.abc.net.au/thumbs/i/ip/IP2060V_5fa382f15b8af_1920.jpg,29,611,13
The Mix,A look back through The Mix archives with themed special episodes as part of our farewell celebrations. Over seven years we've brought you a wide array of stories of arts and culture plus the incredible people behind them.,News and current affairs,https://iview.abc.net.au/show/mix,https://cdn.iview.abc.net.au/thumbs/i/nc/NC2116H_5ffd3508687ae.jpg,38,612,8
Mixed Up Maths,"Join our host, Ed, as he finds himself in all types of situations where only his knowledge of maths can help him.",Education,https://iview.abc.net.au/show/mixed-up-maths,https://cdn.iview.abc.net.au/thumbs/i/ck/CK1511H_59efd37f31a4d_1280.jpg,22,613,1
Mock The Week,"Fast-tracked from the UK, the show combining the best elements of panel show, stand-up and improvised games with two teams of comedians taking a satirical swipe at the news and world events.","Comedy, Panel and discussion",https://iview.abc.net.au/show/mock-the-week,https://cdn.iview.abc.net.au/thumbs/i/zw/ZW2791A_60a5fd9884350_1280.jpg,32,614,1
Montserrat: Living With Volcanoes,"This program deals with the impacts of the volcanic eruption that began in Montserrat in July 1995, resulting in a major eruption in 1997, and which has never fully settled since. Stages 4-5 Geography, Science",Education,https://iview.abc.net.au/show/montserrat-living-with-volcanoes/video/ZW1138A001S00,https://cdn.iview.abc.net.au/thumbs/i/zw/ZW1138A001S00_590061666082f.jpg,35,615,11
Monty Don's American Gardens,"In this three-part series, Monty Don visits community gardens in New York and historical gardens in the South before exploring the Arizona desert and vast West Coast.",Lifestyle,https://iview.abc.net.au/show/monty-don-s-american-gardens,https://cdn.iview.abc.net.au/thumbs/i/zw/ZW3169A_61dcf27e20e8f.jpg,27,616,12
Moodies,"Led by Play School's Rachael Coopes, Moodies identifies big emotions in little people. Inspired by the powerful research around mindfulness for kids, it guides the audiences to name and understand emotions in different ways.","Education, Kids",https://iview.abc.net.au/show/moodies,https://cdn.iview.abc.net.au/thumbs/i/ch/CH1924H_5f7ea30d9703d_1920.jpg,34,617,7
The Moodys,How does an unsentimental family get through the most sentimental time of year? Such is the ordeal Dan Moody faces when he heads home for Christmas each year.,Comedy,https://iview.abc.net.au/show/moodys,https://cdn.iview.abc.net.au/thumbs/i/co/CO1102H_6088b23281b11_1920.jpg,28,618,1
Moon and Me (Mandarin),"Inspired by well-loved tales of toys that come to life when nobody is looking, Moon and Me is the comical story of a special friendship between two characters from completely different worlds. (Mandarin)",Kids,https://iview.abc.net.au/show/moon-and-me-mandarin,https://cdn.iview.abc.net.au/thumbs/i/zw/ZW1873A_5cf8b02f8cdbd_1280.jpg,33,619,10
Moon and Me,"Inspired by well-loved tales of toys that come to life when nobody is looking, Moon and Me is the comical story of a special friendship between two characters from completely different worlds.",Kids,https://iview.abc.net.au/show/moon-and-me,https://cdn.iview.abc.net.au/thumbs/i/zw/ZW1871A_5cff094698733_1280.jpg,32,620,10
Mortified,"On the brink of adolescence Taylor Fry's got a lot to deal with; a changing body, a flood of hormones, relentless judgement by her peers, the stirrings of a first, unrequited crush, and the total embarrassment of her parents.",Education,https://iview.abc.net.au/show/mortified,https://cdn.iview.abc.net.au/thumbs/i/zy/ZY9276A56553bc008e402.76048502_1280.jpg,39,621,5
The Most Magnificent Thing,"A young girl receives a tool kit from her mum and decides to make something for her faithful dog. Through trial and error and wrestling with creative doubts, she persists until she builds the most magnificent thing of all.",Kids,https://iview.abc.net.au/show/most-magnificent-thing/video/ZW2478A001S00,https://cdn.iview.abc.net.au/thumbs/i/zw/ZW2478A001S00_6052bcfe6e0c5_1920.jpg,39,622,7
Mother And Son,"What is it about mothers and their sons? Maggie, the slightly senile widow, and her son Arthur live together and must deal with everyday situations that somehow become dramatic and hilarious experiences.",Comedy,https://iview.abc.net.au/show/mother-and-son,https://cdn.iview.abc.net.au/thumbs/i/co/CO8301H_60b71217f313d_1280.jpg,32,623,1
Movin' To The Country,"Dreaming about escaping the major cities has become a national pastime. Supercharged by a global pandemic, brave entrepreneurs, innovators, small business operators and treechangers are creating new opportunities on the land.",Lifestyle,https://iview.abc.net.au/show/movin-to-the-country,https://cdn.iview.abc.net.au/thumbs/i/rf/RF2008Q_60d55a8ac2c93_1920.jpg,31,624,9
Mr Deeds Goes To Town,A small-town poet inherits a vast fortune and finds himself in New York City where he is faced with the corruption of city life and people whose motivations are not what they seem.,"Drama, Movies",https://iview.abc.net.au/show/mr-deeds-goes-to-town/video/ZW3025A001S00,https://cdn.iview.abc.net.au/thumbs/i/zw/ZW3025A001S00_60c14e5bceebb_1920.jpg,33,625,0
Mr Smith Goes To Washington,When a naive young man is appointed to the United States Senate he finds himself in the midst of political corruption and decides to take on the powers-that-be in the nation's capitol.,"Drama, Movies",https://iview.abc.net.au/show/mr-smith-goes-to-washington/video/ZW3024A001S00,https://cdn.iview.abc.net.au/thumbs/i/zw/ZW3024A001S00_60c16b70b0b47_1920.jpg,32,626,0
